index,父微博用户ID,count,total,percent,followers,root
14.0,1bf1601ca654f0fb9d5643d262bfe909,7,3306,0.2117362371445856,75,bd996818a67dad91fc0fb67fe78a6bc3
15.0,b032e8800c6ac5e447b318417d9273a3,7,3306,0.2117362371445856,138,bd996818a67dad91fc0fb67fe78a6bc3
1.0,407ca48f6b41117e98fb675a8af44261,3259,3356,97.10965435041716,2573,407ca48f6b41117e98fb675a8af44261
2.0,669f618fefcd0f849e8eb1ddb8076f35,11,3356,0.32777115613825986,26,407ca48f6b41117e98fb675a8af44261
3.0,c45d15858ccf13525246be4961fc980e,7,3356,0.20858164481525626,81,407ca48f6b41117e98fb675a8af44261
4.0,74073ad4afa72c81dda218f0dd21f42e,6,3356,0.17878426698450536,6,407ca48f6b41117e98fb675a8af44261
1.0,a52c51402a6f2f708767e38a351e2d00,2276,3859,58.979010106245134,1549,a52c51402a6f2f708767e38a351e2d00
2.0,a910804dcbc2f02ce0de7de89055620e,459,3859,11.894273127753305,5924,a52c51402a6f2f708767e38a351e2d00
3.0,7918251d2acf470a8dcdf36f55b94329,191,3859,4.949468774293859,1774,a52c51402a6f2f708767e38a351e2d00
4.0,315b1004bdaec82614b43a087d1a3d47,73,3859,1.8916817828452968,297,a52c51402a6f2f708767e38a351e2d00
5.0,716c769bb6d6aaf78ebb95a7ebab582d,40,3859,1.0365379632029024,725,a52c51402a6f2f708767e38a351e2d00
6.0,384e6364e5682f016694d2bb2d0a18af,32,3859,0.8292303705623219,774,a52c51402a6f2f708767e38a351e2d00
7.0,f38cb47fb0fdbeaf73da4bf23eb869b7,30,3859,0.7774034724021768,443,a52c51402a6f2f708767e38a351e2d00
8.0,9fe79d7d96788a264c02ca3d9f018c8e,29,3859,0.7514900233221041,799,a52c51402a6f2f708767e38a351e2d00
9.0,b6e425775fc670efa502b8f49952c5fc,29,3859,0.7514900233221041,394,a52c51402a6f2f708767e38a351e2d00
10.0,3ac62331c13539bd2445e4797c704e3d,27,3859,0.6996631251619589,294,a52c51402a6f2f708767e38a351e2d00
11.0,7fb22e9f92a9af0dbd65e2913608148a,27,3859,0.6996631251619589,371,a52c51402a6f2f708767e38a351e2d00
12.0,a034cd07bef17b080e02323c58340381,26,3859,0.6737496760818865,863,a52c51402a6f2f708767e38a351e2d00
13.0,3f50ea63658117548c577f042c5c1774,21,3859,0.5441824306815237,116,a52c51402a6f2f708767e38a351e2d00
14.0,c6a51351b972b5499dced3b1dec07927,21,3859,0.5441824306815237,493,a52c51402a6f2f708767e38a351e2d00
15.0,90741da9d13f345755f2312dab12a94e,17,3859,0.4405286343612335,1120,a52c51402a6f2f708767e38a351e2d00
16.0,5dd5daff5f842fc34c2af968efa64211,16,3859,0.4146151852811609,211,a52c51402a6f2f708767e38a351e2d00
17.0,afe932f591202fdbec38fbc86eb9d780,12,3859,0.3109613889608707,151,a52c51402a6f2f708767e38a351e2d00
18.0,f3636e91ec5b58a1f03c142f5ec26603,11,3859,0.2850479398807981,122,a52c51402a6f2f708767e38a351e2d00
19.0,95bf0345113e7cc3c10b953bd2c06a3b,11,3859,0.2850479398807981,200,a52c51402a6f2f708767e38a351e2d00
20.0,7b1f564aaf3def11bd14f26ee6f91087,10,3859,0.2591344908007256,54,a52c51402a6f2f708767e38a351e2d00
21.0,eaad820fb2f1e928dc202e150d0f01c7,9,3859,0.23322104172065306,461,a52c51402a6f2f708767e38a351e2d00
22.0,b3040a7990f70b7e095076504a86d80e,8,3859,0.20730759264058046,39,a52c51402a6f2f708767e38a351e2d00
23.0,9fcf75498a79040423337986b82a39ec,8,3859,0.20730759264058046,191,a52c51402a6f2f708767e38a351e2d00
24.0,409c77f132322c3cdd775e87d023c59a,7,3859,0.1813941435605079,40,a52c51402a6f2f708767e38a351e2d00
1.0,6c87a723ba495b516ccc5131f7737f98,477,1413,33.75796178343949,11750,6c87a723ba495b516ccc5131f7737f98
2.0,723ac18cb30b88a9a84748ed619d7ac8,119,1413,8.421797593772116,721,6c87a723ba495b516ccc5131f7737f98
3.0,b958d07f1557dd534eb991855cc88dbb,59,1413,4.1755130927105455,862,6c87a723ba495b516ccc5131f7737f98
4.0,20f71cd638c67f2764b4108fb3b8f7c8,51,1413,3.6093418259023364,972,6c87a723ba495b516ccc5131f7737f98
5.0,61344f8424cd53f6d8c09e38931f696d,44,1413,3.113941967445152,560,6c87a723ba495b516ccc5131f7737f98
6.0,8ef47ec08e9d12481fa20d49031659f5,38,1413,2.6893135173389955,448,6c87a723ba495b516ccc5131f7737f98
7.0,3492a8ac0502fc49768f08f809db1c48,23,1413,1.6277423920736025,522,6c87a723ba495b516ccc5131f7737f98
8.0,b3de79266b470ab423ca341c2ed3e27d,21,1413,1.4861995753715498,327,6c87a723ba495b516ccc5131f7737f98
9.0,676d338a89e1189a71be33bdcef71b01,18,1413,1.2738853503184713,480,6c87a723ba495b516ccc5131f7737f98
1.0,08cdef76074f5bf9bd0e53803fe8561f,835,1895,44.063324538258584,33,08cdef76074f5bf9bd0e53803fe8561f
2.0,f911a0b97f2bbfd1244b92b1123c0de3,569,1895,30.02638522427441,600,08cdef76074f5bf9bd0e53803fe8561f
3.0,e44f5031859d309f3353d2874ffa7192,125,1895,6.596306068601582,2193,08cdef76074f5bf9bd0e53803fe8561f
4.0,ca98347437f9505c19e5703e8fcb0a37,24,1895,1.2664907651715045,302,08cdef76074f5bf9bd0e53803fe8561f
5.0,13dcc940b86cdd382b70d487b4c78af1,20,1895,1.0554089709762533,392,08cdef76074f5bf9bd0e53803fe8561f
6.0,d29b5f0400193db7da9cdbbccdfd83c7,20,1895,1.0554089709762533,170,08cdef76074f5bf9bd0e53803fe8561f
7.0,51b4f6d45cb00fa8dc150b26eaa8bb02,13,1895,0.6860158311345647,559,08cdef76074f5bf9bd0e53803fe8561f
1.0,077e80d1749150eaf451bedd11f72b1a,6,2100,0.2857142857142857,315,a3c42105d7680391500d192f6a87c418
2.0,c70267962b6c607bdb6e46f237b3c333,5,2100,0.2380952380952381,156,a3c42105d7680391500d192f6a87c418
1.0,f800af585a8a364091877f1a78f8042d,134,6221,2.153994534640733,421,12b3cbaada7f85a5b188488acf0c0623
2.0,bc7e4edf985d1da649b7e03556a5ac07,31,6221,0.4983121684616621,358,12b3cbaada7f85a5b188488acf0c0623
3.0,3f0a38ee5bc82385e2bcc8d863a94bc5,15,6221,0.2411187911911269,47,12b3cbaada7f85a5b188488acf0c0623
4.0,b6330966f6746bee4869e87eab41c198,9,6221,0.14467127471467608,47,12b3cbaada7f85a5b188488acf0c0623
5.0,bc70663bcd804c33683e1e3eaf708881,8,6221,0.12859668863526766,36,12b3cbaada7f85a5b188488acf0c0623
6.0,646d43ccb608675073ed75c40b23fa2f,6,6221,0.09644751647645074,20,12b3cbaada7f85a5b188488acf0c0623
7.0,048a97818c7f5918bb92b98922e97916,6,6221,0.09644751647645074,12,12b3cbaada7f85a5b188488acf0c0623
8.0,e1316d1dc863d17e90a681339aebcfd7,5,6221,0.08037293039704227,17,12b3cbaada7f85a5b188488acf0c0623
9.0,5b5bd5208b5b14f999faf5052aaaaf84,5,6221,0.08037293039704227,18,12b3cbaada7f85a5b188488acf0c0623
10.0,02bdd88b827d26a27b6c728d75ceeccd,4,6221,0.06429834431763383,5,12b3cbaada7f85a5b188488acf0c0623
11.0,d8ff1edfe8b38b9b2ccea8364d7c2e86,4,6221,0.06429834431763383,8,12b3cbaada7f85a5b188488acf0c0623
12.0,3e3a2303634455f43d2ab7de1a77adeb,4,6221,0.06429834431763383,5,12b3cbaada7f85a5b188488acf0c0623
13.0,9a836d50f0cd344cda20bf048327cbb7,4,6221,0.06429834431763383,23,12b3cbaada7f85a5b188488acf0c0623
14.0,5ff5f9b629c033cca1354b76f8da58f7,4,6221,0.06429834431763383,24,12b3cbaada7f85a5b188488acf0c0623
15.0,6f772fa63808357ff9db5d9acd55ec60,4,6221,0.06429834431763383,13,12b3cbaada7f85a5b188488acf0c0623
1.0,4c9e111bfaa03881a458a460b0722709,1901,3024,62.86375661375661,29,4c9e111bfaa03881a458a460b0722709
2.0,a910804dcbc2f02ce0de7de89055620e,271,3024,8.961640211640212,5924,4c9e111bfaa03881a458a460b0722709
3.0,e728aa4d2d8ca96d73b8fcccace8ae02,217,3024,7.175925925925926,1575,4c9e111bfaa03881a458a460b0722709
4.0,5dd5daff5f842fc34c2af968efa64211,92,3024,3.0423280423280423,211,4c9e111bfaa03881a458a460b0722709
5.0,a75aa0e8bd656df0d430a84393b3801b,74,3024,2.447089947089947,1701,4c9e111bfaa03881a458a460b0722709
6.0,de573b15076940f1a2e51c3c48e6227a,48,3024,1.5873015873015872,690,4c9e111bfaa03881a458a460b0722709
7.0,04ab8c39ae037bd7848b3628a0ec203e,41,3024,1.3558201058201058,1106,4c9e111bfaa03881a458a460b0722709
8.0,e44f5031859d309f3353d2874ffa7192,40,3024,1.3227513227513228,2193,4c9e111bfaa03881a458a460b0722709
9.0,39b9149151db86c4e7afda451b2b9efd,24,3024,0.7936507936507936,568,4c9e111bfaa03881a458a460b0722709
10.0,901f3e764392254afb7a1c92a686866d,20,3024,0.6613756613756614,872,4c9e111bfaa03881a458a460b0722709
11.0,7fb22e9f92a9af0dbd65e2913608148a,17,3024,0.5621693121693122,371,4c9e111bfaa03881a458a460b0722709
1.0,3e9e04cfa8924207ae0d0ced47cca7ba,3165,3324,95.21660649819496,2138,3e9e04cfa8924207ae0d0ced47cca7ba
2.0,b9bf45f586af87578df5c86baaa46c64,4,3324,0.12033694344163658,176,3e9e04cfa8924207ae0d0ced47cca7ba
3.0,44de657fff19adb2bf8cbc8e0e197d92,4,3324,0.12033694344163658,3,3e9e04cfa8924207ae0d0ced47cca7ba
4.0,dff36bfe6522122b2f033ba4f5356480,4,3324,0.12033694344163658,29,3e9e04cfa8924207ae0d0ced47cca7ba
1.0,58e0de5396d44f85c178d7e6f4114fdb,130,130,100.0,44,58e0de5396d44f85c178d7e6f4114fdb
1.0,59201a4cb94b46ae9ef8a16b9cdec55e,3641,4747,76.70107436275542,553,59201a4cb94b46ae9ef8a16b9cdec55e
2.0,51e76121da372c9271062baa298b8863,238,4747,5.013692858647566,1605,59201a4cb94b46ae9ef8a16b9cdec55e
3.0,d2ad3981f3c1bb2873101010c66d6d52,117,4747,2.464714556562039,1946,59201a4cb94b46ae9ef8a16b9cdec55e
4.0,2e59c64a49736a5b5647f41eec9be686,88,4747,1.853802401516748,128,59201a4cb94b46ae9ef8a16b9cdec55e
5.0,cf949cfb65257a8c6010b4173f13a7d6,37,4747,0.7794396460922688,1463,59201a4cb94b46ae9ef8a16b9cdec55e
6.0,6e15f1bb4153d5761b721f261f0699e4,30,4747,0.6319780914261639,177,59201a4cb94b46ae9ef8a16b9cdec55e
7.0,0641ed991795a40fa273f227b071a216,27,4747,0.5687802822835475,291,59201a4cb94b46ae9ef8a16b9cdec55e
8.0,9d1b7e1d085a686e3bbcf3753ad2f117,19,4747,0.4002527912365705,162,59201a4cb94b46ae9ef8a16b9cdec55e
9.0,3028d43a7e9405b53a0b25cdc02a7c5b,18,4747,0.3791868548556984,146,59201a4cb94b46ae9ef8a16b9cdec55e
10.0,c3268a371b3f2fc8ded24ac60dcc9acd,18,4747,0.3791868548556984,257,59201a4cb94b46ae9ef8a16b9cdec55e
11.0,2a8b87d4bfa5b0ebe0638cc0dffe4c5e,15,4747,0.31598904571308195,301,59201a4cb94b46ae9ef8a16b9cdec55e
12.0,8e26b96b9f3400b530dde2f55dfd58ee,12,4747,0.25279123657046554,492,59201a4cb94b46ae9ef8a16b9cdec55e
13.0,b1800fd6560ea1478ac00b48fc7a4b1a,12,4747,0.25279123657046554,258,59201a4cb94b46ae9ef8a16b9cdec55e
14.0,db8e2a72fcdc4a80b5288b756bde12d8,11,4747,0.23172530018959345,551,59201a4cb94b46ae9ef8a16b9cdec55e
15.0,d8b6b55ef0e8f3fcae881630cf25283c,10,4747,0.2106593638087213,118,59201a4cb94b46ae9ef8a16b9cdec55e
16.0,18b96574462889d6e6ba04d51902cc79,9,4747,0.1895934274278492,225,59201a4cb94b46ae9ef8a16b9cdec55e
17.0,997222cd3e456ad91a815a3b4496863b,9,4747,0.1895934274278492,347,59201a4cb94b46ae9ef8a16b9cdec55e
18.0,7f7aef9b5288fdf0adf5a56b1508f7ba,7,4747,0.14746155466610492,567,59201a4cb94b46ae9ef8a16b9cdec55e
19.0,f9b732f800bb3de8bf622c8fd56f21a9,7,4747,0.14746155466610492,105,59201a4cb94b46ae9ef8a16b9cdec55e
20.0,21f9035b0f910c28c99d62ead7ef7e39,7,4747,0.14746155466610492,78,59201a4cb94b46ae9ef8a16b9cdec55e
21.0,2fdc3dec158feca163dd0b8d24d0a3eb,6,4747,0.12639561828523274,56,59201a4cb94b46ae9ef8a16b9cdec55e
1.0,43a971db6364c4ed7cd101feca243600,4567,5038,90.6510520047638,31088,43a971db6364c4ed7cd101feca243600
2.0,5799ed2a9ddd61236fd4e42400f5f928,19,5038,0.3771337832473204,92,43a971db6364c4ed7cd101feca243600
3.0,039616b8ab67ba2e3950884966631cc4,15,5038,0.2977371973005161,1037,43a971db6364c4ed7cd101feca243600
4.0,a52c51402a6f2f708767e38a351e2d00,13,5038,0.258038904327114,1549,43a971db6364c4ed7cd101feca243600
5.0,11f2bb6d0320e24a3cc775728b5aa5cd,13,5038,0.258038904327114,71,43a971db6364c4ed7cd101feca243600
6.0,dffa8f50728085e7aa547ec77f36ebdb,11,5038,0.2183406113537118,72,43a971db6364c4ed7cd101feca243600
7.0,0187c3cc38009f4571e18f40f7cd0049,9,5038,0.17864231838030964,62,43a971db6364c4ed7cd101feca243600
8.0,6c648631ac29aab4fa986b0f3098274d,9,5038,0.17864231838030964,378,43a971db6364c4ed7cd101feca243600
9.0,70fa5e1dd7820fb9e7e769ab14cba608,8,5038,0.1587931718936086,688,43a971db6364c4ed7cd101feca243600
10.0,6b94addc38e59baff1f17309771afe72,6,5038,0.11909487892020645,49,43a971db6364c4ed7cd101feca243600
11.0,216af85bc9aac958bee5d6a2504605fa,6,5038,0.11909487892020645,36,43a971db6364c4ed7cd101feca243600
12.0,60c9b1326179a45c7c4c41805a19d6fe,6,5038,0.11909487892020645,145,43a971db6364c4ed7cd101feca243600
13.0,ad2a95429700db2cdb0e2e3673caefc5,5,5038,0.09924573243350536,18,43a971db6364c4ed7cd101feca243600
1.0,14baec16e62afaf8aac187f828122d21,3243,6652,48.75225496091401,3027,14baec16e62afaf8aac187f828122d21
2.0,e44f5031859d309f3353d2874ffa7192,266,6652,3.998797354179194,2193,14baec16e62afaf8aac187f828122d21
3.0,e61671ae6229fd2e329abffb1fab99a3,207,6652,3.111846061334937,1999,14baec16e62afaf8aac187f828122d21
4.0,269514e3919489d4991aa60aa5b50574,171,6652,2.5706554419723378,1486,14baec16e62afaf8aac187f828122d21
5.0,0f5dd75fa2ed482523b629b5f83e4ac1,126,6652,1.8941671677690917,706,14baec16e62afaf8aac187f828122d21
6.0,06e1bebf7d92e41093c20917656f1eba,97,6652,1.4582080577269994,1742,14baec16e62afaf8aac187f828122d21
7.0,6f592f017deedd81889f8bff61c75db5,79,6652,1.1876127480457006,386,14baec16e62afaf8aac187f828122d21
8.0,87a1ff5a60a23251ce64abfa2374afc9,66,6652,0.9921828021647624,131,14baec16e62afaf8aac187f828122d21
9.0,32513335e97e6d5161b1115b5937827d,58,6652,0.8719182200841852,146,14baec16e62afaf8aac187f828122d21
10.0,cad59422d0843f756f7e04b0925dcb5b,54,6652,0.8117859290438966,41,14baec16e62afaf8aac187f828122d21
11.0,191847c2b9342d87ff5693fd22d7b6be,46,6652,0.6915213469633193,236,14baec16e62afaf8aac187f828122d21
12.0,ff9364be5d4ec20fe38108ebc96d9671,35,6652,0.5261575466025256,190,14baec16e62afaf8aac187f828122d21
13.0,8120df4b18e75c1113b9f25b7050d57d,33,6652,0.4960914010823813,160,14baec16e62afaf8aac187f828122d21
14.0,731e0e5494614166df82a85ca9e1234a,32,6652,0.4810583283223091,245,14baec16e62afaf8aac187f828122d21
15.0,47a449af51bec35db6a43c33a788e8fe,29,6652,0.4359591100420926,233,14baec16e62afaf8aac187f828122d21
16.0,3a3992c9294db76c9b129bb6f867ebe1,28,6652,0.4209260372820205,169,14baec16e62afaf8aac187f828122d21
17.0,d31b5740c902262940cdd70a0ec67945,24,6652,0.3607937462417318,4,14baec16e62afaf8aac187f828122d21
18.0,4712d2eb91bb6609b3f4d24bb6861b93,22,6652,0.3307276007215875,192,14baec16e62afaf8aac187f828122d21
19.0,172724f721d6b0eefe5f0be2ffeebbe2,21,6652,0.3156945279615153,63,14baec16e62afaf8aac187f828122d21
20.0,3dc2d5ee3ee4587a8a274cfbc7e3c20f,17,6652,0.2555622369212267,121,14baec16e62afaf8aac187f828122d21
21.0,f1e5f36db91f42a581e5530f545dc739,16,6652,0.2405291641611545,134,14baec16e62afaf8aac187f828122d21
22.0,b7c1eed078f1cbaea13bd18afc8f06d5,15,6652,0.2254960914010824,201,14baec16e62afaf8aac187f828122d21
23.0,421eda4b89a19d5895363c388a02d2d9,13,6652,0.19542994588093807,49,14baec16e62afaf8aac187f828122d21
24.0,3028d43a7e9405b53a0b25cdc02a7c5b,13,6652,0.19542994588093807,146,14baec16e62afaf8aac187f828122d21
25.0,0ca46645b3a3ae06bf0377e26eccffe8,13,6652,0.19542994588093807,58,14baec16e62afaf8aac187f828122d21
26.0,87e18f98449d17f86b916716c3d4634c,11,6652,0.16536380036079373,77,14baec16e62afaf8aac187f828122d21
27.0,81a97e61e81670a90d4e2133960f3a4d,10,6652,0.15033072760072158,65,14baec16e62afaf8aac187f828122d21
28.0,225d254f26135bfaeb355a0eda5f6904,10,6652,0.15033072760072158,73,14baec16e62afaf8aac187f828122d21
29.0,a71f3355262c27ddfa77fbae4a677afe,10,6652,0.15033072760072158,130,14baec16e62afaf8aac187f828122d21
30.0,91d690c82fc27ec360478d99278b3e99,9,6652,0.13529765484064946,23,14baec16e62afaf8aac187f828122d21
31.0,2adc9e9c7afd4010eee315833d538c46,9,6652,0.13529765484064946,118,14baec16e62afaf8aac187f828122d21
32.0,055143ee364884bf5b67353fe09a1966,9,6652,0.13529765484064946,102,14baec16e62afaf8aac187f828122d21
33.0,c1ba11ddc8058ee88db80ec15d91fb22,9,6652,0.13529765484064946,91,14baec16e62afaf8aac187f828122d21
34.0,e61e2b193789125f58c592a018034903,9,6652,0.13529765484064946,45,14baec16e62afaf8aac187f828122d21
35.0,833dead50867503e43c482a528432926,9,6652,0.13529765484064946,60,14baec16e62afaf8aac187f828122d21
36.0,1ea870ab47002b9f28e441c156590cbe,8,6652,0.12026458208057728,34,14baec16e62afaf8aac187f828122d21
37.0,f6bb21d91776bae387e2b7360df5b7ee,8,6652,0.12026458208057728,40,14baec16e62afaf8aac187f828122d21
38.0,18073d7ef8d9b670ab5000b443b61d04,7,6652,0.10523150932050512,35,14baec16e62afaf8aac187f828122d21
39.0,b97bdf95754a6fb1a52492988a34fe7b,7,6652,0.10523150932050512,69,14baec16e62afaf8aac187f828122d21
40.0,aaea42013df3852ac44c8a996e70c963,7,6652,0.10523150932050512,41,14baec16e62afaf8aac187f828122d21
41.0,b5a7670dcd72b3bde6eca89ce4ec1e47,7,6652,0.10523150932050512,58,14baec16e62afaf8aac187f828122d21
42.0,b47dd127a4d969dc0882de53dd168276,6,6652,0.09019843656043296,32,14baec16e62afaf8aac187f828122d21
43.0,2434fa463a5f1e561976497eb77aa6b3,6,6652,0.09019843656043296,388,14baec16e62afaf8aac187f828122d21
44.0,b66c7c2add24e190a9840812a79c64ff,6,6652,0.09019843656043296,3,14baec16e62afaf8aac187f828122d21
45.0,e073df38381ff62cccd7a891d4e23e81,6,6652,0.09019843656043296,25,14baec16e62afaf8aac187f828122d21
46.0,401d6aed02b91546b50fa4c1dd764b06,6,6652,0.09019843656043296,27,14baec16e62afaf8aac187f828122d21
47.0,45f71a17218f8b0beac250aa0aac976b,6,6652,0.09019843656043296,14,14baec16e62afaf8aac187f828122d21
48.0,e9c3af63570a0e3f2694667c003ac637,6,6652,0.09019843656043296,60,14baec16e62afaf8aac187f828122d21
49.0,b695912e95ff2c28da7cac54422ff37e,6,6652,0.09019843656043296,26,14baec16e62afaf8aac187f828122d21
1.0,a8d101c2085a3ac58d9cb1029c7d6bc2,1229,2782,44.17685118619698,1564,a8d101c2085a3ac58d9cb1029c7d6bc2
2.0,6177f90a758e2e2daa117d9258e7bea1,179,2782,6.434219985621855,1477,a8d101c2085a3ac58d9cb1029c7d6bc2
3.0,3fc3e4ebf89566b4063e51b0c826a744,139,2782,4.996405463695184,988,a8d101c2085a3ac58d9cb1029c7d6bc2
4.0,030e7716671a76d35daef80682dc8766,115,2782,4.133716750539182,1155,a8d101c2085a3ac58d9cb1029c7d6bc2
5.0,eb2aad46255a5412a9754847c646d91e,98,2782,3.5226455787203457,430,a8d101c2085a3ac58d9cb1029c7d6bc2
6.0,11ddd140f0335fa89475528208fa0f15,94,2782,3.3788641265276778,445,a8d101c2085a3ac58d9cb1029c7d6bc2
7.0,ea151944121ef4b9e6ebfb3801c9ef8f,69,2782,2.480230050323508,1163,a8d101c2085a3ac58d9cb1029c7d6bc2
8.0,be351e2955488c82a832d5ef9c10b3cd,31,2782,1.1143062544931703,114,a8d101c2085a3ac58d9cb1029c7d6bc2
9.0,7447c09ce4cadb45552493a902b089ed,31,2782,1.1143062544931703,141,a8d101c2085a3ac58d9cb1029c7d6bc2
10.0,f8fcf75e00eedd3cb08e4e34b08e019c,25,2782,0.8986340762041697,803,a8d101c2085a3ac58d9cb1029c7d6bc2
11.0,ff9364be5d4ec20fe38108ebc96d9671,17,2782,0.6110711718188354,190,a8d101c2085a3ac58d9cb1029c7d6bc2
12.0,c3f9a3cfaf113a8e77e666aa3598d39f,17,2782,0.6110711718188354,133,a8d101c2085a3ac58d9cb1029c7d6bc2
13.0,90e51040930c5218f65f0241454a07c3,14,2782,0.503235082674335,152,a8d101c2085a3ac58d9cb1029c7d6bc2
14.0,fee698f738b1c28e2731c98b46435cf6,13,2782,0.4672897196261682,214,a8d101c2085a3ac58d9cb1029c7d6bc2
15.0,b5a7670dcd72b3bde6eca89ce4ec1e47,13,2782,0.4672897196261682,58,a8d101c2085a3ac58d9cb1029c7d6bc2
16.0,fde4a2babeacce2bd786c58b450a1664,12,2782,0.4313443565780015,237,a8d101c2085a3ac58d9cb1029c7d6bc2
17.0,3c62fce9011f3e9039df7d26443ab13e,8,2782,0.2875629043853343,41,a8d101c2085a3ac58d9cb1029c7d6bc2
18.0,78441fc3cbff275edfeab23854521012,8,2782,0.2875629043853343,12,a8d101c2085a3ac58d9cb1029c7d6bc2
19.0,8bdf698a5ebb7d971f3c0062d19d7b06,8,2782,0.2875629043853343,44,a8d101c2085a3ac58d9cb1029c7d6bc2
20.0,3c60316275159251dce8255b69586065,8,2782,0.2875629043853343,213,a8d101c2085a3ac58d9cb1029c7d6bc2
21.0,0a477477ba5231ceb2b7897744578802,7,2782,0.2516175413371675,56,a8d101c2085a3ac58d9cb1029c7d6bc2
22.0,87e18f98449d17f86b916716c3d4634c,7,2782,0.2516175413371675,77,a8d101c2085a3ac58d9cb1029c7d6bc2
23.0,abefa95539bfdca97e5dfe5554805eac,6,2782,0.2156721782890008,68,a8d101c2085a3ac58d9cb1029c7d6bc2
24.0,45641825619055d4e3a0ed519e0fe412,6,2782,0.2156721782890008,23,a8d101c2085a3ac58d9cb1029c7d6bc2
